Date,Time,date_time,air_temp,relative_humidity,wind_speed,wind_gust
03/07/24,21:50,2024-03-07 21:50:00,55.08,67.42,4.21,5.56
03/07/24,22:00,2024-03-07 22:00:00,54.91,67.46,3.89,4.97
03/07/24,22:10,2024-03-07 22:10:00,54.22,70.39,4.28,6.57
03/07/24,22:20,2024-03-07 22:20:00,54.87,66.31,4.83,5.99
03/07/24,22:30,2024-03-07 22:30:00,55.21,64.07,3.17,4.67
03/07/24,22:40,2024-03-07 22:40:00,55.34,63.5,1.93,3.14
03/07/24,22:50,2024-03-07 22:50:00,53.11,73.66,4.36,6.87
03/07/24,23:00,2024-03-07 23:00:00,52.27,75.12,2.65,4.32
03/07/24,23:10,2024-03-07 23:10:00,52.32,75.6,3.6,5.34
03/07/24,23:20,2024-03-07 23:20:00,51.9,77.16,2.6,4.89
03/07/24,23:30,2024-03-07 23:30:00,51.59,77.88,2.14,6.35
03/07/24,23:40,2024-03-07 23:40:00,50.26,83.4,7.49,10.08
03/07/24,23:50,2024-03-07 23:50:00,51.48,76.07,5.48,7.16
03/08/24,00:00,2024-03-08 00:00:00,50.62,77.14,4.12,5.85
03/08/24,00:10,2024-03-08 00:10:00,50.52,77.2,3.18,4.82
03/08/24,00:20,2024-03-08 00:20:00,51.02,77.79,4.36,5.41
03/08/24,00:30,2024-03-08 00:30:00,51.34,79.09,5.56,6.87
03/08/24,00:40,2024-03-08 00:40:00,51.21,80.5,5.95,7.09
03/08/24,00:50,2024-03-08 00:50:00,51.17,81.4,4.65,6.13
03/08/24,01:00,2024-03-08 01:00:00,51.48,80.9,3.11,4.38
03/08/24,01:10,2024-03-08 01:10:00,50.06,83,3.1,4.23
03/08/24,01:20,2024-03-08 01:20:00,49.68,85.2,1.85,2.77
03/08/24,01:30,2024-03-08 01:30:00,49.28,83.9,2.83,4.1
03/08/24,01:40,2024-03-08 01:40:00,50.3,79.62,3.05,4.1
03/08/24,01:50,2024-03-08 01:50:00,50.49,80.1,1.58,2.42
03/08/24,02:00,2024-03-08 02:00:00,49.42,82.9,1.24,2.05
03/08/24,02:10,2024-03-08 02:10:00,50.62,79.83,1.23,3.36
03/08/24,02:20,2024-03-08 02:20:00,50.54,78.2,1.8,3.73
03/08/24,02:30,2024-03-08 02:30:00,48.74,81.7,3.85,4.82
03/08/24,02:40,2024-03-08 02:40:00,48.49,82.7,3.57,4.75
03/08/24,02:50,2024-03-08 02:50:00,48.59,82.3,1.93,3.58
03/08/24,03:00,2024-03-08 03:00:00,48.85,81.3,2.01,2.77
03/08/24,03:10,2024-03-08 03:10:00,48.73,81.7,3.15,4.1
03/08/24,03:20,2024-03-08 03:20:00,48.94,81,3.11,4.38
03/08/24,03:30,2024-03-08 03:30:00,48.8,81.1,2.28,3.88
03/08/24,03:40,2024-03-08 03:40:00,48.09,83.9,2.3,3.65
03/08/24,03:50,2024-03-08 03:50:00,48.3,82.9,3.32,5.04
03/08/24,04:00,2024-03-08 04:00:00,48.25,82.2,3.5,5.7
03/08/24,04:10,2024-03-08 04:10:00,47.67,84,3.49,4.45
03/08/24,04:20,2024-03-08 04:20:00,47.31,85.4,3.43,5.04
03/08/24,04:30,2024-03-08 04:30:00,47.38,85.3,2.97,4.67
03/08/24,04:40,2024-03-08 04:40:00,48.15,83.7,5.11,6.94
03/08/24,04:50,2024-03-08 04:50:00,47.85,83.8,3.82,4.75
03/08/24,05:00,2024-03-08 05:00:00,46.91,85.1,4.59,5.91
03/08/24,05:10,2024-03-08 05:10:00,47.51,82.5,4.87,6.43
03/08/24,05:20,2024-03-08 05:20:00,47.21,83.6,4.15,5.11
03/08/24,05:30,2024-03-08 05:30:00,47.04,83.9,4.75,5.48
03/08/24,05:40,2024-03-08 05:40:00,47.66,81.8,3.57,4.89
03/08/24,05:50,2024-03-08 05:50:00,47.5,84,2.81,4.75
03/08/24,06:00,2024-03-08 06:00:00,48.51,78.96,2.88,3.88
03/08/24,06:10,2024-03-08 06:10:00,49.88,74.37,2.4,3.29
03/08/24,06:20,2024-03-08 06:20:00,48.65,77.45,2.1,3.43
03/08/24,06:30,2024-03-08 06:30:00,48.17,78.6,3.17,4.02
03/08/24,06:40,2024-03-08 06:40:00,47.8,81,1.09,3.07
03/08/24,06:50,2024-03-08 06:50:00,50.37,72.85,0.59,1.75
03/08/24,07:00,2024-03-08 07:00:00,52.46,67.69,0.62,1.61
03/08/24,07:10,2024-03-08 07:10:00,53.72,65.64,0.16,0.96
03/08/24,07:20,2024-03-08 07:20:00,53.87,66.74,0.07,0.74
03/08/24,07:30,2024-03-08 07:30:00,53.7,68.14,0.31,1.53
03/08/24,07:40,2024-03-08 07:40:00,52.67,70.79,0.22,1.02
03/08/24,07:50,2024-03-08 07:50:00,53.42,69.76,1.84,4.38
03/08/24,08:00,2024-03-08 08:00:00,53.96,70.22,1.53,4.23
03/08/24,08:10,2024-03-08 08:10:00,52.11,76.54,1.7,3.36
03/08/24,08:20,2024-03-08 08:20:00,55.27,67.83,0.99,2.85
03/08/24,08:30,2024-03-08 08:30:00,56.77,69.42,1.16,3.07
03/08/24,08:40,2024-03-08 08:40:00,56.43,67.01,1.86,5.11
03/08/24,08:50,2024-03-08 08:50:00,56.85,63.34,2.62,4.89
03/08/24,09:00,2024-03-08 09:00:00,57.68,60.63,2.66,5.41
03/08/24,09:10,2024-03-08 09:10:00,58.32,59.16,3.59,5.48
03/08/24,09:20,2024-03-08 09:20:00,59.15,58.78,3.98,8.33
03/08/24,09:30,2024-03-08 09:30:00,59.56,56.92,4.66,10.38
03/08/24,09:40,2024-03-08 09:40:00,60.94,45.81,12.7,19.58
03/08/24,09:50,2024-03-08 09:50:00,61.53,43.03,13.06,21.04
03/08/24,10:00,2024-03-08 10:00:00,62.04,41.71,14.9,23.17
03/08/24,10:10,2024-03-08 10:10:00,62.56,41.02,13.67,20.82
03/08/24,10:20,2024-03-08 10:20:00,62.97,40.46,13.66,20.97
03/08/24,10:30,2024-03-08 10:30:00,63.36,38.8,15.44,22.5
03/08/24,10:40,2024-03-08 10:40:00,63.74,37.14,16.75,22.5
03/08/24,10:50,2024-03-08 10:50:00,64.04,36.58,15.99,20.17
03/08/24,11:00,2024-03-08 11:00:00,64.51,36.25,15.85,22.43
03/08/24,11:10,2024-03-08 11:10:00,64.68,35.46,16.11,24.85
03/08/24,11:20,2024-03-08 11:20:00,65.15,35,16.92,22.21
03/08/24,11:30,2024-03-08 11:30:00,65.2,35.52,16.17,23.25
03/08/24,11:40,2024-03-08 11:40:00,65.53,35.34,16.12,21.34
03/08/24,11:50,2024-03-08 11:50:00,66.11,34.73,12.59,18.27
03/08/24,12:00,2024-03-08 12:00:00,66.27,33.34,13.36,19.51
03/08/24,12:10,2024-03-08 12:10:00,66.36,33.41,10.94,17.32
03/08/24,12:20,2024-03-08 12:20:00,67.6,33.28,9.55,14.32
03/08/24,12:30,2024-03-08 12:30:00,67.87,32.65,10.15,16.07
03/08/24,12:40,2024-03-08 12:40:00,64.64,60.77,10.87,19
03/08/24,12:50,2024-03-08 12:50:00,60.87,74.16,12.54,20.39
03/08/24,13:00,2024-03-08 13:00:00,61.3,73.49,11.45,18.85
03/08/24,13:10,2024-03-08 13:10:00,60.19,78.67,12.24,17.9
03/08/24,13:20,2024-03-08 13:20:00,60.64,77.07,12.81,18.12
03/08/24,13:30,2024-03-08 13:30:00,60.53,77.62,11.38,17.46
03/08/24,13:40,2024-03-08 13:40:00,60.05,80.3,10.73,16.59
03/08/24,13:50,2024-03-08 13:50:00,60.12,81.2,8.99,13.81
03/08/24,14:00,2024-03-08 14:00:00,59.74,81.3,10.03,14.53
03/08/24,14:10,2024-03-08 14:10:00,60.09,79.91,8.35,12.7
03/08/24,14:20,2024-03-08 14:20:00,60.39,77.89,9.35,14.25
03/08/24,14:30,2024-03-08 14:30:00,60.85,76.68,6.25,11.98
03/08/24,14:40,2024-03-08 14:40:00,60.95,74.27,7.51,12.06
03/08/24,14:50,2024-03-08 14:50:00,61.29,71.73,7.57,11.91
03/08/24,15:00,2024-03-08 15:00:00,61.03,71.54,9.57,14.76
03/08/24,15:10,2024-03-08 15:10:00,61.42,70.2,8.62,13.59
03/08/24,15:20,2024-03-08 15:20:00,61.36,69.87,9.53,15.64
03/08/24,15:30,2024-03-08 15:30:00,61.12,70.8,10.31,15.05
03/08/24,15:40,2024-03-08 15:40:00,60.88,68.64,10.28,15.49
03/08/24,15:50,2024-03-08 15:50:00,60.86,67.88,11.2,17.83
03/08/24,16:00,2024-03-08 16:00:00,60.31,65.34,13.59,20.31
03/08/24,16:10,2024-03-08 16:10:00,59.81,65.91,14.79,20.6
03/08/24,16:20,2024-03-08 16:20:00,59.54,68.58,14.73,20.9
03/08/24,16:30,2024-03-08 16:30:00,59,65.97,19.25,24.62
03/08/24,16:40,2024-03-08 16:40:00,58.55,66.07,17.67,24.48
03/08/24,16:50,2024-03-08 16:50:00,58.84,68.27,13.19,17.98
03/08/24,17:00,2024-03-08 17:00:00,58.79,70.17,11.77,16.51
03/08/24,17:10,2024-03-08 17:10:00,58.31,72.28,11.15,15.42
03/08/24,17:20,2024-03-08 17:20:00,58.01,70.5,12.53,16.95
03/08/24,17:30,2024-03-08 17:30:00,58.13,69.03,10.84,14.25
03/08/24,17:40,2024-03-08 17:40:00,58,70.02,10.58,14.1
03/08/24,17:50,2024-03-08 17:50:00,57.71,67.94,9.21,11.84
03/08/24,18:00,2024-03-08 18:00:00,57.48,68.18,9.89,12.13
03/08/24,18:10,2024-03-08 18:10:00,57.08,71.1,9.39,12.28
03/08/24,18:20,2024-03-08 18:20:00,56.78,71.02,10.48,13.23
03/08/24,18:30,2024-03-08 18:30:00,56.7,69.98,7.03,12.06
03/08/24,18:40,2024-03-08 18:40:00,56.48,69.01,3.91,5.85
03/08/24,18:50,2024-03-08 18:50:00,56.63,65.86,3.4,5.99
03/08/24,19:00,2024-03-08 19:00:00,56.7,65.14,1.66,2.49
03/08/24,19:10,2024-03-08 19:10:00,56.79,64.15,2.72,3.73
03/08/24,19:20,2024-03-08 19:20:00,57.14,61.62,2.91,4.23
03/08/24,19:30,2024-03-08 19:30:00,56.97,62.46,0.77,2.34
03/08/24,19:40,2024-03-08 19:40:00,56.87,62.69,1.49,2.64
03/08/24,19:50,2024-03-08 19:50:00,56.5,64.59,1.3,2.34
03/08/24,20:00,2024-03-08 20:00:00,56.48,65,1.02,2.77
03/08/24,20:10,2024-03-08 20:10:00,56.1,68.98,2.74,3.58
03/08/24,20:20,2024-03-08 20:20:00,55.51,72.79,3.18,4.32
03/08/24,20:30,2024-03-08 20:30:00,55.18,72.85,2.14,3.65
03/08/24,20:40,2024-03-08 20:40:00,55.47,71.98,3.19,3.88
03/08/24,20:50,2024-03-08 20:50:00,55.52,71,2.06,3.07
03/08/24,21:00,2024-03-08 21:00:00,54.6,72.41,0.33,1.31
03/08/24,21:10,2024-03-08 21:10:00,54.63,71.69,0,0
03/08/24,21:20,2024-03-08 21:20:00,54.81,71.25,0.71,1.46
03/08/24,21:30,2024-03-08 21:30:00,55.1,70.6,1.54,2.27
03/08/24,21:40,2024-03-08 21:40:00,54.86,70.01,0.7,1.68
03/08/24,21:50,2024-03-08 21:50:00,54.68,70.53,1.4,1.9
03/08/24,22:00,2024-03-08 22:00:00,54.83,70.22,1.6,2.64
03/08/24,22:10,2024-03-08 22:10:00,55.25,69.2,2.02,2.77
03/08/24,22:20,2024-03-08 22:20:00,55.36,68.23,1.38,2.42
03/08/24,22:30,2024-03-08 22:30:00,54.5,69.59,1.54,2.92
03/08/24,22:40,2024-03-08 22:40:00,54.78,69.52,2.32,3.07
03/08/24,22:50,2024-03-08 22:50:00,55.07,68.11,1.86,2.85
03/08/24,23:00,2024-03-08 23:00:00,54.34,68.47,2.64,3.51
03/08/24,23:10,2024-03-08 23:10:00,55.23,67.85,2.64,3.88
03/08/24,23:20,2024-03-08 23:20:00,51.33,76.76,3.44,4.6
03/08/24,23:30,2024-03-08 23:30:00,53.18,73.31,1.16,2.27
03/08/24,23:40,2024-03-08 23:40:00,52.49,73.55,2.22,3.29
03/08/24,23:50,2024-03-08 23:50:00,51.82,76.76,1.77,3.51
03/09/24,00:00,2024-03-09 00:00:00,51.59,77.17,1.76,3.07
03/09/24,00:10,2024-03-09 00:10:00,53.66,70.28,2.31,4.17
03/09/24,00:20,2024-03-09 00:20:00,51.39,75.67,3.9,4.67
03/09/24,00:30,2024-03-09 00:30:00,51.02,77.01,1.08,2.64
03/09/24,00:40,2024-03-09 00:40:00,53.26,71.78,1.94,2.77
03/09/24,00:50,2024-03-09 00:50:00,53.77,70.41,2.21,4.23
03/09/24,01:00,2024-03-09 01:00:00,52.44,76.28,1.73,3.36
03/09/24,01:10,2024-03-09 01:10:00,53.14,73.74,1.08,2.27
03/09/24,01:20,2024-03-09 01:20:00,54.12,72.54,1.68,2.7
03/09/24,01:30,2024-03-09 01:30:00,55.32,68,1.06,2.77
03/09/24,01:40,2024-03-09 01:40:00,53.72,70.78,1.13,2.64
03/09/24,01:50,2024-03-09 01:50:00,52.83,73.36,0.53,1.75
03/09/24,02:00,2024-03-09 02:00:00,50.86,77.43,0.67,2.19
03/09/24,02:10,2024-03-09 02:10:00,49.36,83,1.52,2.27
03/09/24,02:20,2024-03-09 02:20:00,49.84,82,1.86,2.27
03/09/24,02:30,2024-03-09 02:30:00,50.2,80,1.76,2.34
03/09/24,02:40,2024-03-09 02:40:00,49.44,82.6,2.43,3.65
03/09/24,02:50,2024-03-09 02:50:00,49.57,82.9,3.36,4.38
03/09/24,03:00,2024-03-09 03:00:00,50.6,78.37,3.34,3.95
03/09/24,03:10,2024-03-09 03:10:00,49.06,82.2,3.14,3.95
03/09/24,03:20,2024-03-09 03:20:00,49.18,82.5,3.08,4.53
03/09/24,03:30,2024-03-09 03:30:00,49.02,83.9,2.87,4.32
03/09/24,03:40,2024-03-09 03:40:00,50.32,80.3,2.06,2.92
03/09/24,03:50,2024-03-09 03:50:00,50.29,80.4,0.94,2.05
03/09/24,04:00,2024-03-09 04:00:00,52.21,76.63,1.27,2.55
03/09/24,04:10,2024-03-09 04:10:00,50.55,78.22,3.06,3.95
03/09/24,04:20,2024-03-09 04:20:00,48.87,84.3,1.34,2.92
03/09/24,04:30,2024-03-09 04:30:00,48.54,83.3,0.92,2.64
03/09/24,04:40,2024-03-09 04:40:00,48.03,85.1,1.04,1.75
03/09/24,04:50,2024-03-09 04:50:00,50.05,83,0.61,2.64
03/09/24,05:00,2024-03-09 05:00:00,49.96,80.1,0.23,1.61
03/09/24,05:10,2024-03-09 05:10:00,50.53,80.1,0.38,1.9
03/09/24,05:20,2024-03-09 05:20:00,50.51,78.93,2.15,3.95
03/09/24,05:30,2024-03-09 05:30:00,50.38,80.9,2.25,3.14
03/09/24,05:40,2024-03-09 05:40:00,50.87,78.38,0.92,1.75
03/09/24,05:50,2024-03-09 05:50:00,49.38,81.7,0.41,1.31
03/09/24,06:00,2024-03-09 06:00:00,47.87,84.3,0.26,0.96
03/09/24,06:10,2024-03-09 06:10:00,47.83,86.5,0.63,1.97
03/09/24,06:20,2024-03-09 06:20:00,47.85,85,2.34,3.21
03/09/24,06:30,2024-03-09 06:30:00,47.48,86.6,2.12,2.77
03/09/24,06:40,2024-03-09 06:40:00,47.49,88,0.83,1.75
03/09/24,06:50,2024-03-09 06:50:00,48.28,85.3,0.14,1.24
03/09/24,07:00,2024-03-09 07:00:00,50.43,80.9,0,0
03/09/24,07:10,2024-03-09 07:10:00,49.85,81.7,0.57,1.75
03/09/24,07:20,2024-03-09 07:20:00,48.56,84.7,1.01,2.12
03/09/24,07:30,2024-03-09 07:30:00,49.21,84.5,1.93,2.64
03/09/24,07:40,2024-03-09 07:40:00,52.05,77.71,0.6,1.61
03/09/24,07:50,2024-03-09 07:50:00,50.72,81.1,1.11,2.05
03/09/24,08:00,2024-03-09 08:00:00,49.58,82.5,0.45,1.75
03/09/24,08:10,2024-03-09 08:10:00,51.27,84.8,0.68,1.83
03/09/24,08:20,2024-03-09 08:20:00,51.9,82.6,0.6,1.31
03/09/24,08:30,2024-03-09 08:30:00,52.48,80.1,0.87,2.42
03/09/24,08:40,2024-03-09 08:40:00,52.45,81.2,2.5,4.45
03/09/24,08:50,2024-03-09 08:50:00,53.29,79.59,3.43,5.34
03/09/24,09:00,2024-03-09 09:00:00,55.42,71.37,4.66,6.35
03/09/24,09:10,2024-03-09 09:10:00,58.04,68.56,1.32,4.67
03/09/24,09:20,2024-03-09 09:20:00,59.68,65.37,1.51,3.88
03/09/24,09:30,2024-03-09 09:30:00,60.31,62.31,2.57,4.97
03/09/24,09:40,2024-03-09 09:40:00,60.91,62.3,2.47,5.7
03/09/24,09:50,2024-03-09 09:50:00,59.75,61.74,2.83,5.85
03/09/24,10:00,2024-03-09 10:00:00,61.19,59.37,2.15,5.26
03/09/24,10:10,2024-03-09 10:10:00,62.07,54.88,2.96,7.01
03/09/24,10:20,2024-03-09 10:20:00,62.37,55.98,4.43,6.94
03/09/24,10:30,2024-03-09 10:30:00,62.86,57.71,2.8,6.57
03/09/24,10:40,2024-03-09 10:40:00,62.85,58.23,3.66,6.94
03/09/24,10:50,2024-03-09 10:50:00,62.75,59.07,5.25,9.86
03/09/24,11:00,2024-03-09 11:00:00,62.89,60.62,5.44,9.42
03/09/24,11:10,2024-03-09 11:10:00,63.25,60.77,6.21,11.18
03/09/24,11:20,2024-03-09 11:20:00,62.89,62.25,8.06,11.84
03/09/24,11:30,2024-03-09 11:30:00,63.13,64.59,6.49,10.96
03/09/24,11:40,2024-03-09 11:40:00,63.83,62.66,7.02,11.98
03/09/24,11:50,2024-03-09 11:50:00,63.4,65.49,7.47,13.66
03/09/24,12:00,2024-03-09 12:00:00,63.45,65,7.69,11.69
03/09/24,12:10,2024-03-09 12:10:00,63.91,63.52,6.29,10.67
03/09/24,12:20,2024-03-09 12:20:00,64.05,59.9,7.66,11.33
03/09/24,12:30,2024-03-09 12:30:00,64.48,56.01,6.35,10.59
03/09/24,12:40,2024-03-09 12:40:00,64.75,54.52,6.65,12.06
03/09/24,12:50,2024-03-09 12:50:00,64.86,52.43,7.62,11.54
03/09/24,13:00,2024-03-09 13:00:00,65.92,49.29,5.76,8.48
03/09/24,13:10,2024-03-09 13:10:00,65.98,55.29,5.61,10.96
03/09/24,13:20,2024-03-09 13:20:00,64.63,60.84,7.71,13.01
03/09/24,13:30,2024-03-09 13:30:00,64.48,62.05,7.4,11.18
03/09/24,13:40,2024-03-09 13:40:00,64.74,59.34,6.38,10.45
03/09/24,13:50,2024-03-09 13:50:00,65.12,61.11,7.42,11.84
03/09/24,14:00,2024-03-09 14:00:00,64.03,62.08,8.89,13.59
03/09/24,14:10,2024-03-09 14:10:00,64.24,57.19,8.23,13.3
03/09/24,14:20,2024-03-09 14:20:00,64.36,58.47,8.18,12.78
03/09/24,14:30,2024-03-09 14:30:00,64.22,57.6,8.63,15.64
03/09/24,14:40,2024-03-09 14:40:00,63.74,58.46,8.89,14.25
03/09/24,14:50,2024-03-09 14:50:00,62.72,57.77,10.3,18.06
03/09/24,15:00,2024-03-09 15:00:00,62.49,56.12,9.13,18.56
03/09/24,15:10,2024-03-09 15:10:00,63.69,54.09,6.96,13.01
03/09/24,15:20,2024-03-09 15:20:00,62.96,59.35,8.86,13.15
03/09/24,15:30,2024-03-09 15:30:00,61.76,65.15,11.04,15.12
